Wall time,Step,Value
1736370991.3927712,83,0.375
1736370991.6259048,146,0.4375
1736370991.6838694,232,0.42500001192092896
1736370991.7370284,321,0.38749998807907104
1736370991.7878408,408,0.28999999165534973
1736370991.8346176,486,0.2916666567325592
1736370991.8832603,565,0.37142857909202576
1736370991.9360232,651,0.390625
1736370991.9816065,725,0.9305555820465088
1736370992.0247185,797,0.8475000262260437
1736370992.0648212,862,0.8704545497894287
1736370992.114888,941,1.09375
1736370992.1656227,1021,1.082692265510559
1736370992.223369,1114,1.1071428060531616
1736370992.2793643,1202,1.1716666221618652
1736370992.3324194,1289,1.1218750476837158
1736370992.3824933,1372,1.2073529958724976
1736370992.435491,1453,1.1666666269302368
1736370992.489781,1538,1.1236841678619385
1736370992.5379798,1616,1.1237499713897705
1736370992.5887604,1694,1.0797618627548218
1736370992.640917,1775,1.0954545736312866
1736370992.6945524,1859,1.044565200805664
1736370992.7435358,1936,1.0333333015441895
1736370992.794188,2009,0.972000002861023
1736370992.8430254,2086,0.9919999837875366
1736370992.8934693,2163,1.0089999437332153
1736370992.9460597,2240,0.9890000224113464
1736370993.008256,2330,0.9990000128746033
1736370993.058542,2407,1.0210000276565552
1736370993.1132739,2489,0.9909999966621399
1736370993.1677697,2571,0.9309999942779541
1736370993.225039,2659,0.9010000228881836
1736370993.2864914,2748,0.7120000123977661
1736370993.3371227,2820,0.8199999928474426
1736370993.3985283,2909,0.8730000257492065
1736370993.4592931,2992,0.7360000014305115
1736370993.510153,3063,0.6909999847412109
1736370993.5718753,3152,0.6980000138282776
1736370993.6299784,3233,0.6480000019073486
1736370993.6906517,3319,0.6470000147819519
1736370993.7471092,3398,0.5569999814033508
1736370993.8001754,3473,0.5379999876022339
1736370993.8666153,3568,0.6700000166893005
1736370993.9172873,3640,0.6389999985694885
1736370993.9883761,3737,0.7850000262260437
1736370994.0451505,3816,0.8149999976158142
1736370994.109826,3905,0.8790000081062317
1736370994.1688757,3984,0.8659999966621399
1736370994.2320921,4070,0.9039999842643738
1736370994.287031,4142,0.8679999709129333
1736370994.3530781,4230,0.8650000095367432
1736370994.4127767,4311,0.9290000200271606
1736370994.4740098,4393,0.9850000143051147
1736370994.533119,4476,1.0169999599456787
1736370994.5897064,4549,1.0870000123977661
1736370994.6500301,4629,1.1629999876022339
1736370994.7043784,4704,1.1799999475479126
1736370994.7663598,4785,1.1729999780654907
1736370994.8272784,4865,1.121999979019165
1736370994.947336,4941,1.1339999437332153
1736370995.0596976,5027,1.2089999914169312
1736370995.1170018,5101,1.2869999408721924
1736370995.17364,5176,1.5019999742507935
1736370995.2299304,5249,1.5390000343322754
1736370995.2982886,5338,1.5679999589920044
1736370995.361672,5420,1.5800000429153442
1736370995.4206567,5496,1.5880000591278076
1736370995.4902172,5584,1.4730000495910645
1736370995.559729,5672,1.5049999952316284
1736370995.6183352,5746,1.6169999837875366
1736370995.6804996,5826,1.6230000257492065
1736370995.7465732,5909,1.7120000123977661
1736370995.8132522,5994,1.8639999628067017
1736370995.8851116,6084,1.8910000324249268
1736370995.9358268,6150,1.8739999532699585
1736370995.9910455,6220,1.8830000162124634
1736370996.0607378,6305,2.0239999294281006
1736370996.1284037,6390,2.1519999504089355
1736370996.186514,6463,2.197999954223633
1736370996.2483504,6540,2.236999988555908
1736370996.3163922,6623,2.322999954223633
1736370996.383522,6701,2.559000015258789
1736370996.4525044,6787,2.7269999980926514
1736370996.5205483,6869,2.9010000228881836
1736370996.589931,6954,3.2179999351501465
1736370996.64992,7027,3.4690001010894775
1736370996.7164288,7108,3.75
1736370996.787227,7193,3.8239998817443848
1736370996.8640144,7287,4.211999893188477
1736370996.9374242,7374,4.64900016784668
1736370996.999685,7449,4.934000015258789
1736370997.0628207,7526,5.215000152587891
1736370997.1364307,7616,5.568999767303467
1736370997.206307,7701,5.876999855041504
1736370997.272927,7784,5.861999988555908
1736370997.335,7860,6.000999927520752
1736370997.402283,7941,6.085999965667725
1736370997.4639676,8018,6.1579999923706055
1736370997.5367663,8107,6.5
1736370997.6054525,8190,6.909999847412109
1736370997.6689634,8268,7.105999946594238
1736370997.7442298,8357,6.98799991607666
1736370997.8090267,8436,6.953999996185303
1736370997.8771598,8520,7.172999858856201
1736370997.9395661,8595,7.289000034332275
1736370998.0095465,8679,7.480000019073486
1736370998.065526,8748,7.374000072479248
1736370998.138394,8834,7.5320000648498535
1736370998.2082984,8919,7.702000141143799
1736370998.277459,9003,7.565999984741211
1736370998.3332567,9070,7.448999881744385
1736370998.4030676,9154,7.394000053405762
1736370998.4660413,9230,7.165999889373779
1736370998.5288272,9305,6.8480000495910645
1736370998.5889452,9378,6.578000068664551
1736370998.6617305,9466,6.709000110626221
1736370998.7184246,9535,6.589000225067139
1736370998.7841382,9615,6.386000156402588
1736370998.8591595,9705,6.360000133514404
1736370998.9227033,9784,6.439000129699707
1736370998.9889185,9864,6.52400016784668
1736370999.060982,9951,6.767000198364258
1736370999.1769028,10041,6.941999912261963
1736370999.2468429,10125,6.745999813079834
1736370999.306351,10197,6.609000205993652
1736370999.380541,10286,6.835999965667725
1736370999.4389906,10356,6.953000068664551
1736370999.5050025,10435,7.114999771118164
1736370999.5770478,10521,7.038000106811523
1736370999.6492138,10609,7.311999797821045
1736370999.71644,10692,7.34499979019165
